tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
oftmals	-	oftmals	ADV	ADV	no	reported.speech.1	-	-	-	-
Vorwürfe	-	Vorwurf	NN	N.Reg.Acc.Pl.Masc	no	reported.speech.1	-	-	-	-
über	-	über	APPR	APPR.über	no	reported.speech.1	-	-	-	-
seine	-	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	reported.speech.1	-	-	-	-
Verschwendung	-	Verschwendung	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.1	-	-	-	-
machte	-	machen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
worauf	-	worauf	PWAV	PROADV.Inter	no	reported.speech.2	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	reported.speech.2	-	-	-	-
dann	-	dann	ADV	ADV	no	reported.speech.2	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	reported.speech.2	-	-	-	-
Abt	-	Abt	NN	N.Reg.Nom.Sg.Masc	no	reported.speech.2	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	reported.speech.2	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	reported.speech.2	-	-	-	-
Dekan	-	Dekan	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.2	-	-	-	-
Ekkehard	-	Ekkehard	NE	N.Name.Nom.Sg.Masc	no	reported.speech.2	-	-	-	-
als	-	als	KOKOM	APPR.Als	no	reported.speech.2	-	-	-	-
seinen	-	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	reported.speech.2	-	-	-	-
Freund	-	Freund	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.2	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	reported.speech.2	-	-	-	-
Helfershelfer	-	Helfershelfer	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.2	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	reported.speech.2	-	-	-	-
Wohltun	-	Wohltun	NN	N.Reg.Dat.Sg.Neut	no	reported.speech.2	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	reported.speech.2	-	-	-	-
berufen	-	berufen	VVINF	VINF.Full.-	no	reported.speech.2	-	-	-	-
pflegte	-	pflegen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.2	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.speech.2	-	-	-	-
Ekkehards	-	Ekkehard	NE	N.Name.Gen.Sg.*	yes	-	-	-	-	-
Name	-	Name	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
auch	-	auch	ADV	ADV	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	reported.speech.3	-	-	-	-
oft	-	oft	ADV	ADV	no	reported.speech.3	-	-	-	-
nacherzählten	-	nacherzählt	ADJA	ADJA.Pos.Dat.Sg.Fem	no	reported.speech.3	-	-	-	-
Anekdote	-	Anekdote	NN	N.Reg.Dat.Sg.Fem	no	reported.speech.3|reported.speech.4	-	-	-	-
von	-	von	APPR	APPR.Dat	no	reported.speech.3|reported.speech.4	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	reported.speech.3|reported.speech.4	-	-	-	-
Landstreicher	-	Landstreicher	NN	N.Reg.Dat.Sg.Masc	no	reported.speech.3|reported.speech.4	-	-	-	-
verknüpft	-	verknüpfen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
indem	-	indem	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
lahm	-	lahm	ADJD	ADJD.Pos	no	-	-	-	-	-
stellte	-	stellen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Gastlichkeit	-	Gastlichkeit	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
Klosters	-	Kloster	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
Anspruch	-	Anspruch	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
nahm	-	nehmen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	yes	reported.speech.5	-	-	-	-
wurde	-	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	no	reported.speech.5	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	reported.speech.5	-	-	-	-
Ekkehards	-	Ekkehard	NE	N.Name.Gen.Sg.*	no	reported.speech.5	-	-	-	-
Geheiß	-	Geheiß	NN	N.Reg.Acc.Sg.Neut	no	reported.speech.5	-	-	-	-
ein	-	ein	ART	ART.Indef.Acc.Sg.Neut	no	reported.speech.5	-	-	-	-
warmes	-	warm	ADJA	ADJA.Pos.Acc.Sg.Neut	no	reported.speech.5	-	-	-	-
Bad	-	Bad	NE	N.Name.*.*.Neut	no	reported.speech.5	-	-	-	-
bereitet	-	bereiten	VVFIN	VPP.Full.Psp	no	reported.speech.5	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
da	-	da	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	-	-	-	-	-
Wasser	-	Wasser	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
zu	-	zu	PTKA	PART.Deg	no	-	-	-	-	-
heiß	-	heiß	ADJD	ADJD.Pos	no	-	-	-	-	-
war	-	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
so	-	so	ADV	ADV	no	-	frame.6	-	-	-
schrie	-	schreien	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.6	-	intexpr.6	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.6	speaker.6	-	-
laut	-	laut	ADJD	ADJD.Pos	no	-	frame.6	-	-	-
in	-	in	APPR	APPR.In	no	-	frame.6	-	-	-
seiner	-	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Fem	no	-	frame.6	-	-	-
welschen	-	welsch	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	frame.6	-	-	-
Sprache	-	Sprache	NN	N.Reg.Dat.Sg.Fem	no	-	frame.6	-	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.6	-	-	-
ei	-	ei	NE	FM	no	direct.speech.6	-	-	-	-
mihi	-	mihi	NE	FM	no	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
cald	-	cald	NE	FM	no	direct.speech.6	-	-	-	-
est	-	--	ADJD	FM	no	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.6	-	-	-	-
cald	-	cald	VVFIN	FM	no	direct.speech.6	-	-	-	-
est	-	--	ADJD	FM	no	direct.speech.6	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
worauf	-	worauf	PWAV	PROADV.Inter	no	-	frame.7	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	frame.7	-	-	-
Diener	-	Diener	NN	N.Reg.Nom.Sg.Masc	no	-	frame.7	speaker.7	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.7	-	-	-
der	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	frame.7	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	frame.7	-	-	-
Bad	-	Bad	NE	N.Reg.Acc.Sg.Neut	no	-	frame.7	-	-	-
zurichtete	-	zurichten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.7	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.7	-	-	-
in	-	in	APPR	APPR.In	no	-	frame.7	-	intexpr.7	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	frame.7	-	-	-
Meinung	-	Meinung	NN	N.Reg.Dat.Sg.Fem	no	-	frame.7	-	intexpr.7	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.7	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	indirect.thought.7.border=unspec	-	-	-	-
Fremde	-	Fremde	NN	N.Reg.Nom.Sg.Masc	no	indirect.thought.7.border=unspec	-	-	-	-
sei	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Subj	no	indirect.thought.7.border=unspec	-	-	-	-
ein	-	ein	ART	ART.Indef.Nom.Sg.Masc	no	indirect.thought.7.border=unspec	-	-	-	-
Deutscher	-	deutsche	NN	ADJA.Pos.Nom.Sg.Masc	no	indirect.thought.7.border=unspec	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	indirect.thought.7.border=unspec	-	-	-	-
beklage	-	beklagen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	indirect.thought.7.border=unspec	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	indirect.thought.7.border=unspec	-	-	-	-
über	-	über	APPR	APPR.über	no	indirect.thought.7.border=unspec	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	indirect.thought.7.border=unspec	-	-	-	-
Kälte	-	Kälte	NN	N.Reg.Acc.Sg.Fem	no	indirect.thought.7.border=unspec	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Neut	no	indirect.thought.7.border=unspec	-	-	-	-
Wassers	-	Wasser	NN	N.Reg.Gen.Sg.Neut	no	indirect.thought.7.border=unspec	-	-	-	-
—	-	—	ADJD	CARD	no	-	-	-	-	-
aber	-	aber	ADV	ADV	no	-	-	-	-	-
auch	-	auch	ADV	ADV	no	-	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
ohne	-	ohne	APPR	APPR.Acc	no	-	-	-	-	-
einen	-	ein	ART	ART.Indef.Acc.Sg.Masc	no	-	-	-	-	-
Zusatz	-	Zusatz	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
Bosheit	-	Bosheit	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
weil	-	weil	KOUS	CONJ.SubFin.-	no	-	frame.8	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.8	speaker.8	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	frame.8	-	-	-
ärgerte	-	ärgern	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.8	-	intexpr.8	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.8	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.8.border=unspec	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	indirect.thought.8.border=unspec	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	indirect.thought.8.border=unspec	-	-	-	-
dicken	-	dick	ADJA	ADJA.Pos.Acc.Sg.Masc	no	indirect.thought.8.border=unspec	-	-	-	-
Kerl	-	Kerl	NN	N.Reg.Acc.Sg.Masc	no	indirect.thought.8.border=unspec	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	indirect.thought.8.border=unspec	-	-	-	-
seinem	-	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	indirect.thought.8.border=unspec	-	-	-	-
Rücken	-	Rücken	NN	N.Reg.Dat.Sg.Masc	no	indirect.thought.8.border=unspec	-	-	-	-
in	-	in	APPR	APPR.In	no	indirect.thought.8.border=unspec	-	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	indirect.thought.8.border=unspec	-	-	-	-
Badezimmer	-	Badezimmer	NN	N.Reg.Acc.Sg.Neut	no	indirect.thought.8.border=unspec	-	-	-	-
hatte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	indirect.thought.8.border=unspec	-	-	-	-
schleppen	-	schleppen	VVINF	VINF.Full.-	no	indirect.thought.8.border=unspec	-	-	-	-
müssen	-	müssen	VMINF	VINF.Mod.-	no	indirect.thought.8.border=unspec	-	-	-	-
—	-	—	ADJA	ADJA.Pos.Acc.Sg.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
heißes	-	heiß	ADJA	ADJA.Pos.Acc.Sg.Neut	no	-	-	-	-	-
Wasser	-	Wasser	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
herbeitrug	-	herbeitragen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
solches	-	solcher	PIS	PRO.Indef.Subst.-.Nom.Sg.Neut	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
Strömen	-	Strom	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Badewanne	-	Badewanne	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
goß	-	gießen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Da	-	da	ADV	ADV	yes	-	-	-	-	-
sprang	-	springen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Fremde	-	Fremde	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
seine	-	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	reported.speech.9.nonfact.border=state	-	-	-	-
Lähmung	-	Lähmung	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.9.nonfact.border=state	-	-	-	-
vergessend	-	vergessend	ADJD	ADJD.Pos	no	reported.speech.9.nonfact.border=state	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
aus	-	aus	APPR	APPR.Dat	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Wanne	-	Wanne	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
heraus	-	heraus	PTKVZ	PART.Verb	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
suchte	-	suchen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Tür	-	Tür	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
zueilend	-	zueilend	VVFIN	ADJD.Pos	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
Weite	-	weite	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
während	-	während	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Diener	-	Diener	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
da	-	da	KOUS	CONJ.SubFin.-	no	reported.thought.10.border=unspec	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.thought.10.border=unspec	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	reported.thought.10.border=unspec	-	-	-	-
Betrug	-	Betrug	NN	N.Reg.Acc.Sg.Masc	no	reported.thought.10.border=unspec	-	-	-	-
erkannt	-	erkennen	VVPP	VPP.Full.Psp	no	reported.thought.10.border=unspec	-	-	-	-
hatte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	reported.thought.10.border=unspec	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
dem	-	der	ART	PRO.Rel.Subst.-.Dat.Sg.Masc	no	-	-	-	-	-
Fliehenden	-	fliehend	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
nachsprang	-	nachspringen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
einem	-	ein	ART	ART.Indef.Dat.Sg.Neut	no	-	-	-	-	-
halbglüheuden	-	halbglüheud	ADJA	ADJA.Pos.Dat.Sg.Neut	no	-	-	-	-	-
Holzscheit	-	Holzscheit	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
das	-	der	PRELS	PRO.Rel.Subst.-.Acc.Sg.Neut	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Feuer	-	Feuer	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
entrissen	-	entreißen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
hatte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
ungezählte	-	ungezählt	ADJA	ADJA.Pos.Acc.Pl.Masc	no	-	-	-	-	-
Streiche	-	Streiche	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
aufmaß	-	aufmaß	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Von	-	von	APPR	APPR.Dat	yes	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
Lärm	-	Lärm	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
herbeigerufen	-	herbeirufen	VVPP	ADJD.Pos	no	-	-	-	-	-
erschien	-	erscheinen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
dann	-	dann	ADV	ADV	no	-	-	-	-	-
Ekkehard	-	Ekkehard	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wehrte	-	wehren	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.*	no	-	-	-	-	-
Wütenden	-	wütend	NN	N.Reg.Dat.Sg.*	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
ließ	-	lassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
betrügerischen	-	betrügerisch	ADJA	ADJA.Pos.Acc.Sg.Masc	no	-	-	-	-	-
Schelm	-	Schelm	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
laufen	-	laufen	VVFIN	VINF.Full.-	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Vier	-	vier	CARD	CARD	yes	-	-	-	-	-
Neffen	-	Neffen	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
hat	-	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	-	-	-	-	-
Ekkehard	-	Ekkehard	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Kloster	-	Kloster	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
zugeführt	-	zuführen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
darunter	-	darunter	PAV	PROADV.Dem	no	-	-	-	-	-
Ekkehard	-	Ekkehard	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
Zweiten	-	zweiter	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Herzogin	-	Herzogin	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
Hadwig	-	Hadwig	NE	N.Name.Nom.Sg.Neut	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Lateinischen	-	lateinisch	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
unterrichtet	-	unterrichten	VVFIN	VPP.Full.Psp	no	-	-	-	-	-
hat	-	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	-	-	-	-	-
—	-	—	ADJD	TRUNC.Noun	no	-	-	-	-	-
dann	-	dann	ADV	CONJ.Coord.-	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
„der	-	„der	ADJD	ADJA.Pos.Nom.Sg.Masc	no	direct.writing.11	-	-	-	-
edle	-	edel	ADJA	ADJA.Pos.Nom.Sg.Masc	no	direct.writing.11	-	-	-	-
Weinstock	-	Weinstock	NN	N.Reg.Nom.Sg.Masc	no	direct.writing.11	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.11	-	-	-	-
der	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	direct.writing.11	-	-	-	-
solche	-	solcher	PIAT	PRO.Indef.Attr.-.Acc.Pl.Masc	no	direct.writing.11	-	-	-	-
Schößlinge	-	Schößling	NN	N.Reg.Acc.Pl.Masc	no	direct.writing.11	-	-	-	-
entsandte	-	entsenden	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	direct.writing.11	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.writing.11	-	-	-	-
selbst	-	selbst	ADV	ADV	no	direct.writing.11	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.writing.11	-	-	-	-
guter	-	gut	ADJA	ADJA.Pos.Dat.Sg.Fem	no	direct.writing.11	-	-	-	-
Reife	-	reife	NN	N.Reg.Dat.Sg.Fem	no	direct.writing.11	-	-	-	-
am	-	an	APPRART	APPRART.Dat.Sg.Masc	no	direct.writing.11	-	-	-	-
Tage	-	Tag	NN	N.Reg.Dat.Sg.Masc	no	direct.writing.11	-	-	-	-
