tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
hängt	-	hängen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.speech.5	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	direct.speech.5	-	-	-	-
Hugo	-	Hugo	NE	N.Name.Nom.Sg.Masc	no	direct.speech.5	-	-	-	-
Schenk	-	Schenk	NE	N.Name.Dat.Sg.*	no	direct.speech.5	-	-	-	-
zusammen	-	zusammen	PTKVZ	PART.Verb	no	direct.speech.5	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.5	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.5	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.5|reported.speech.6.nonfact	-	-	-	-
lasse	-	lassen	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.5|reported.speech.6.nonfact	-	-	-	-
Sie	-	sie	PPER	PRO.Pers.Subst.3.Acc.*.*	no	direct.speech.5|reported.speech.6.nonfact	-	-	-	-
darüber	-	darüber	PAV	PROADV.Dem	no	direct.speech.5|reported.speech.6.nonfact	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.5|reported.speech.6.nonfact	-	-	-	-
sprechen	-	sprechen	VVINF	VINF.Full.-	no	direct.speech.5|reported.speech.6.nonfact	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.5|reported.speech.6.nonfact	-	-	-	-
—	-	—	ADJA	ADJA.Pos.Nom.Sg.Masc	yes	-	-	-	-	-
Angekl.	-	Angekl.	NN	N.Reg.Nom.Sg.Masc	yes	-	frame.7	speaker.7	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.7	-	-	-
Dann	-	dann	ADV	ADV	yes	direct.speech.7	frame.8	-	-	-
muß	-	müssen	VMFIN	VFIN.Mod.1.Sg.Pres.Ind	no	direct.speech.7	frame.8	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.7	frame.8	speaker.8	-	-
erklären	-	erklären	VVINF	VINF.Full.-	no	direct.speech.7	frame.8	-	intexpr.8	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.7	frame.8	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	direct.speech.7|indirect.speech.8	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.7|indirect.speech.8	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.speech.7|indirect.speech.8	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	direct.speech.7|indirect.speech.8	-	-	-	-
Verhandlung	-	Verhandlung	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.7|indirect.speech.8	-	-	-	-
überhaupt	-	überhaupt	ADV	ADV	no	direct.speech.7|indirect.speech.8|reported.speech.9.nonfact	-	-	-	-
kein	-	kein	PIAT	PRO.Indef.Attr.-.Acc.Sg.Neut	no	direct.speech.7|indirect.speech.8|reported.speech.9.nonfact	-	-	-	-
Wort	-	Wort	NN	N.Reg.Acc.Sg.Neut	no	direct.speech.7|indirect.speech.8|reported.speech.9.nonfact	-	-	-	-
sprechen	-	sprechen	VVINF	VINF.Full.-	no	direct.speech.7|indirect.speech.8|reported.speech.9.nonfact	-	-	-	-
werde	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Subj	no	direct.speech.7|indirect.speech.8|reported.speech.9.nonfact	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.7|indirect.speech.8|reported.speech.9.nonfact	-	-	-	-
Präs.	-	Präs.	NN	N.Reg.*.*.*	yes	-	frame.10	speaker.10	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.10	-	-	-
Dann	-	dann	ADV	ADV	yes	direct.speech.10	-	-	-	-
setzen	-	setzen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	direct.speech.10	-	-	-	-
Sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	direct.speech.10	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	no	direct.speech.10	-	-	-	-
nieder	-	nieder	ADJD	PART.Verb	no	direct.speech.10	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.10	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.10	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.10	-	-	-	-
werde	-	werden	VAFIN	VFIN.Aux.1.Sg.Pres.Ind	no	direct.speech.10	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	direct.speech.10	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Neut	no	direct.speech.10	-	-	-	-
Beweisverfahren	-	Beweisverfahr	NN	N.Reg.Dat.Sg.Neut	no	direct.speech.10	-	-	-	-
beginnen	-	beginnen	VVINF	VINF.Full.-	no	direct.speech.10	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.10	-	-	-	-
—	-	—	ADJA	ADJA.Pos.Nom.Sg.Masc	yes	-	-	-	-	-
Stellmacher	-	Stellmacher	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
setzt	-	setzen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Sein	-	Sein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Neut	yes	-	-	-	-	-
bleiches	-	bleich	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Gesicht	-	Gesicht	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
ein	-	ein	ART	ART.Indef.*.*.*	no	-	-	-	-	-
wenig	-	wenig	PIAT	PRO.Indef.Subst.-.*.*.*	no	-	-	-	-	-
geröthet	-	röthen	NN	VPP.Full.Psp	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	-	-	-	-	-
blickt	-	blicken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
erregt	-	erregt	ADJD	ADJD.Pos	no	-	-	-	-	-
vor	-	vor	APPR	APPR.Vor	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Dat.Sg.*	no	-	-	-	-	-
hin	-	hin	PTKVZ	APZR	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Der	-	der	ART	ART.Def.Nom.Sg.Masc	yes	reported.speech.12.nonfact	-	-	-	-
Angeklagte	-	angeklagter	NN	N.Reg.Nom.Sg.Masc	no	reported.speech.12.nonfact	-	-	-	-
beabsichtigt	-	beabsichtigen	VVPP	VFIN.Full.3.Sg.Pres.Ind	no	reported.speech.12.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.speech.12.nonfact	-	-	-	-
wie	-	wie	KOUS	PROADV.Inter	no	reported.speech.12.nonfact|reported.thought.11.prag	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	reported.speech.12.nonfact|reported.thought.11.prag	-	-	-	-
weiß	-	weiß	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.speech.12.nonfact|reported.thought.11.prag	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.speech.12.nonfact	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Masc	no	reported.speech.12.nonfact	-	-	-	-
Auftrage	-	Auftrag	NN	N.Reg.Dat.Sg.Masc	no	reported.speech.12.nonfact	-	-	-	-
Hugo	-	Hugo	NE	N.Name.Acc.Sg.Masc	no	reported.speech.12.nonfact	-	-	-	-
Schenk’s	-	Schenk’	NN	N.Reg.Nom.Pl.Neut	no	reported.speech.12.nonfact	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	reported.speech.12.nonfact	-	-	-	-
Beschuldigung	-	Beschuldigung	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.12.nonfact	-	-	-	-
gegen	-	gegen	APPR	APPR.Acc	no	reported.speech.12.nonfact	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	reported.speech.12.nonfact	-	-	-	-
Staatsanwalt	-	Staatsanwalt	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.12.nonfact	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	reported.speech.12.nonfact	-	-	-	-
erheben	-	erheben	VVINF	VINF.Full.-	no	reported.speech.12.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Namen	-	Name	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
dessen	-	der	PDAT	PRO.Dem.Subst.-.Gen.Sg.Masc	no	-	-	-	-	-
Frau	-	Frau	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
ohne	-	ohne	APPR	APPR.Acc	no	-	-	-	-	-
Vollmacht	-	Vollmacht	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	-	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
Ertrag	-	Ertrag	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
dessen	-	der	PDAT	PRO.Dem.Subst.-.Gen.Sg.Masc	no	-	-	-	-	-
Memoiren	-	Memoire	NN	N.Reg.Dat.Pl.Neut	no	-	-	-	-	-
verzichtete	-	verzichten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Zunächst	-	zunächst	ADV	ADV	yes	reported.writing.13	-	-	-	-
gelangen	-	gelangen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	reported.writing.13	-	-	-	-
nun	-	nun	ADV	ADV	no	reported.writing.13	-	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.Masc	no	reported.writing.13	-	-	-	-
Local-Augenscheinbefunde	-	Local-Augenscheinbefunde	NN	N.Reg.Nom.Pl.Masc	no	reported.writing.13	-	-	-	-
nach	-	nach	APPR	APPR.Dat	no	reported.writing.13	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	reported.writing.13	-	-	-	-
Ermordung	-	Ermordung	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.13	-	-	-	-
Blöch’s	-	Blöch’	NN	N.Reg.Nom.Sg.Neut	no	reported.writing.13	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.13	-	-	-	-
sodann	-	sodann	ADV	ADV	no	reported.writing.13	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	reported.writing.13	-	-	-	-
Obductions-Befund	-	Obductions-Befund	NN	N.Reg.Nom.Sg.Masc	no	reported.writing.13	-	-	-	-
des	-	der	ART	ART.Def.Gen.Sg.Masc	no	reported.writing.13	-	-	-	-
Ermordeten	-	ermordeter	NN	N.Reg.Gen.Sg.Masc	no	reported.writing.13	-	-	-	-
zur	-	zu	APPRART	APPRART.Dat.Sg.Fem	no	reported.writing.13	-	-	-	-
Verlesung	-	Verlesung	NN	N.Reg.Dat.Sg.Fem	no	reported.writing.13	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.writing.13	-	-	-	-
Den	-	der	ART	ART.Def.Dat.Pl.*	yes	-	-	-	-	-
Sachverständigen	-	sachverständige	NN	N.Reg.Dat.Pl.*	no	-	-	-	-	-
wird	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	no	-	-	-	-	-
hierauf	-	hierauf	PAV	PROADV.Dem	no	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
Schädeldecke	-	Schädeldecke	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
Blöch’s	-	Blöch’	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
zur	-	zu	APPRART	APPRART.Dat.Sg.Fem	no	-	-	-	-	-
Besichtigung	-	Besichtigung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
übergeben	-	übergeben	VVINF	VINF.Full.-	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Der	-	der	ART	ART.Def.Nom.Sg.Masc	yes	reported.speech.14	-	-	-	-
Vertheidiger	-	Vertheidiger	NN	N.Reg.Nom.Sg.Masc	yes	reported.speech.14	-	-	-	-
spricht	-	sprechen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	yes	reported.speech.14	-	-	-	-
während	-	während	APPR	APPR.Gen	no	reported.speech.14	-	-	-	-
der	-	der	ART	ART.Def.Gen.Pl.Fem	no	reported.speech.14	-	-	-	-
Verlesungen	-	Verlesung	NN	N.Reg.Gen.Pl.Fem	no	reported.speech.14	-	-	-	-
lebhaft	-	lebhaft	ADJD	ADJD.Pos	no	reported.speech.14	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	reported.speech.14	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	reported.speech.14	-	-	-	-
Angeklagten	-	angeklagter	NN	N.Reg.Dat.Sg.Masc	no	reported.speech.14	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.speech.14	-	-	-	-
Dieser	-	dieser	PDS	PRO.Dem.Subst.-.Nom.Sg.Masc	yes	reported.writing.15	-	-	-	-
übergiebt	-	übergieben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.15	-	-	-	-
seinem	-	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	reported.writing.15	-	-	-	-
Vertheidiger	-	Vertheidiger	NN	N.Reg.Dat.Sg.Masc	no	reported.writing.15	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	reported.writing.15	-	-	-	-
Blatt	-	Blatt	NN	N.Reg.Nom.Sg.Neut	no	reported.writing.15	-	-	-	-
Papier	-	Papier	NN	N.Reg.Nom.Sg.Neut	no	reported.writing.15	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	reported.writing.15	-	-	-	-
von	-	von	APPR	APPR.Dat	no	reported.writing.15	-	-	-	-
welchem	-	welcher	PRELS	PRO.Inter.Attr.-.Dat.Sg.Masc	no	reported.writing.15	-	-	-	-
Stellmacher	-	Stellmacher	NN	N.Reg.Dat.Sg.Masc	no	reported.writing.15	-	-	-	-
einige	-	einiger	PIS	PRO.Indef.Subst.-.Nom.Pl.*	no	reported.writing.15	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	reported.writing.15	-	-	-	-
Hugo	-	Hugo	NE	N.Name.Acc.Sg.Masc	no	reported.writing.15	-	-	-	-
Schenk	-	Schenk	NE	N.Name.Acc.Sg.*	no	reported.writing.15	-	-	-	-
bezügliche	-	bezüglich	ADJA	ADJA.Pos.Acc.Pl.Fem	no	reported.writing.15	-	-	-	-
Stellen	-	Stelle	NN	N.Reg.Acc.Pl.Fem	no	reported.writing.15	-	-	-	-
herablesen	-	herablesen	VVINF	VINF.Full.-	no	reported.writing.15	-	-	-	-
wollte	-	wollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	no	reported.writing.15	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	reported.writing.15	-	-	-	-
Der	-	der	ART	ART.Def.Nom.Sg.Masc	yes	-	-	-	-	-
Verthei	-	Verthei	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
diger	-	dig	ADJD	ADJD.Comp	no	-	-	-	-	-
begibt	-	begeben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Präsidenten	-	Präsident	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	-	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
Papier	-	Papier	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
übernimmt	-	übernehmen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Der	-	der	ART	ART.Def.Nom.Sg.Masc	yes	-	frame.16	-	-	-
Vertheidiger	-	Vertheidiger	NN	N.Reg.Nom.Sg.Masc	yes	-	frame.16	speaker.16	-	-
sagt	-	sagen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	yes	-	frame.16	-	intexpr.16	-
sodann	-	sodann	ADV	ADV	no	-	frame.16	-	-	-
zu	-	zu	APPR	APPR.Dat	no	-	frame.16	-	-	-
Stellmacher	-	Stellmacher	NN	N.Reg.Dat.Sg.Masc	no	-	frame.16	-	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.16	-	-	-
Ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	yes	direct.speech.16	frame.17	speaker.17	-	-
habe	-	haben	VAFIN	VFIN.Haben.1.Sg.Pres.Ind	no	direct.speech.16	frame.17	-	-	-
Ihnen	-	ihnen	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	direct.speech.16	frame.17	-	-	-
vorgehalten	-	vorhalten	VVPP	VPP.Full.Psp	no	direct.speech.16	frame.17	-	intexpr.17	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.16	frame.17	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	direct.speech.16|indirect.speech.17.nonfact	-	-	-	-
das	-	der	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	no	direct.speech.16|indirect.speech.17.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.16|indirect.speech.17.nonfact	-	-	-	-
was	-	was	PWS	PRO.Rel.Subst.-.Acc.Sg.Neut	no	direct.speech.16|indirect.speech.17.nonfact|reported.speech.18.nonfact	-	-	-	-
Sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	direct.speech.16|indirect.speech.17.nonfact|reported.speech.18.nonfact	-	-	-	-
vorbringen	-	vorbringen	VVINF	VINF.Full.-	no	direct.speech.16|indirect.speech.17.nonfact|reported.speech.18.nonfact	-	-	-	-
wollten	-	wollen	VMFIN	VFIN.Mod.3.Pl.Past.Ind	no	direct.speech.16|indirect.speech.17.nonfact|reported.speech.18.nonfact	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.16|indirect.speech.17.nonfact	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.16|indirect.speech.17.nonfact	-	-	-	-
zur	-	zu	APPRART	APPRART.Dat.Sg.Fem	no	direct.speech.16|indirect.speech.17.nonfact	-	-	-	-
Sache	-	Sache	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.16|indirect.speech.17.nonfact	-	-	-	-
gehört	-	gehören	VVFIN	VPP.Full.Psp	no	direct.speech.16|indirect.speech.17.nonfact	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.16|indirect.speech.17.nonfact	-	-	-	-
Ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	yes	direct.speech.16	frame.19	speaker.19	-	-
habe	-	haben	VAFIN	VFIN.Haben.1.Sg.Pres.Ind	no	direct.speech.16	frame.19	-	-	-
Ihnen	-	ihnen	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	direct.speech.16	frame.19	-	-	-
vorgestellt	-	vorstellen	VVPP	VPP.Full.Psp	no	direct.speech.16	frame.19	-	intexpr.19	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.16	frame.19	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	direct.speech.16|indirect.speech.19	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	direct.speech.16|indirect.speech.19	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.speech.16|indirect.speech.19	-	-	-	-
Ihrem	-	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	direct.speech.16|indirect.speech.19	-	-	-	-
eigenen	-	eigen	ADJA	ADJA.Pos.Dat.Sg.Neut	no	direct.speech.16|indirect.speech.19	-	-	-	-
Interesse	-	Interesse	NN	N.Reg.Dat.Sg.Neut	no	direct.speech.16|indirect.speech.19	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	direct.speech.16|indirect.speech.19	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.16|indirect.speech.19	-	-	-	-
da	-	da	KOUS	CONJ.SubFin.-	no	direct.speech.16|indirect.speech.19|reported.speech.20	-	-	-	-
Sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	no	direct.speech.16|indirect.speech.19|reported.speech.20	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	direct.speech.16|indirect.speech.19|reported.speech.20	-	-	-	-
Raubmord	-	Raubmord	NN	N.Reg.Acc.Sg.Masc	no	direct.speech.16|indirect.speech.19|reported.speech.20	-	-	-	-
an	-	an	APPR	APPR.An	no	direct.speech.16|indirect.speech.19|reported.speech.20	-	-	-	-
Eisert	-	Eisert	NN	N.Name.Acc.Sg.*	no	direct.speech.16|indirect.speech.19|reported.speech.20	-	-	-	-
begangen	-	begehen	VVPP	VPP.Full.Psp	no	direct.speech.16|indirect.speech.19|reported.speech.20	-	-	-	-
zu	-	zu	APPR	PART.Deg	no	direct.speech.16|indirect.speech.19|reported.speech.20	-	-	-	-
habeu	-	habeu	NN	ADJD.Pos	no	direct.speech.16|indirect.speech.19|reported.speech.20	-	-	-	-
bestreiten	-	bestreiten	VVINF	VFIN.Full.3.Pl.Pres.Ind	no	direct.speech.16|indirect.speech.19|reported.speech.20	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.16|indirect.speech.19	-	-	-	-
Rede	-	Rede	NN	N.Reg.Nom.Sg.Fem	no	direct.speech.16|indirect.speech.19|reported.speech.21.prag	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.16|indirect.speech.19|reported.speech.21.prag	-	-	-	-
Antwort	-	Antwort	NN	N.Reg.Nom.Sg.Fem	no	direct.speech.16|indirect.speech.19|reported.speech.21.prag	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	direct.speech.16|indirect.speech.19|reported.speech.21.prag	-	-	-	-
stehen	-	stehen	VVINF	VINF.Full.-	no	direct.speech.16|indirect.speech.19|reported.speech.21.prag	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.16|indirect.speech.19|reported.speech.21.prag	-	-	-	-
Ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	yes	direct.speech.16	-	-	-	-
rathe	-	rathen	NE	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.16	-	-	-	-
Ihnen	-	ihnen	PPER	PRO.Pers.Subst.3.Dat.Pl.*	no	direct.speech.16	-	-	-	-
nochmals	-	nochmals	ADV	ADV	no	direct.speech.16	-	-	-	-
dazu	-	dazu	PAV	PART.Verb	no	direct.speech.16	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.16	-	-	-	-
Stellmacher	-	Stellmacher	NN	N.Reg.Nom.Sg.Masc	yes	-	-	-	-	-
erhebt	-	erheben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	yes	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	reported.speech.22.nonfact	-	-	-	-
