tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
Karl's	-	Karl's	NE	N.Name.Gen.Sg.*	no	-	frame.2	-	-	-
Feldern	-	Feld	NN	N.Reg.Dat.Pl.Neut	no	-	frame.2	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	frame.2	-	-	-
jedem	-	jeder	PIAT	PRO.Indef.Attr.-.Dat.Sg.Neut	no	-	frame.2	-	-	-
Jahre	-	Jahr	NN	N.Reg.Dat.Sg.Neut	no	-	frame.2	-	-	-
mehrte	-	mehren	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.2	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.2	-	-	-
verwundert	-	verwundern	ADJD	ADJD.Pos	no	-	frame.2	-	-	-
ausriefen	-	ausriefen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	frame.2	-	intexpr.2	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.2	-	-	-
„Wer	-	„wer	NE	N.Reg.Nom.Sg.Masc	yes	direct.speech.2|reported.thought.3.nonfact.prag	-	speaker.3	-	-
hätte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Subj	no	direct.speech.2|reported.thought.3.nonfact.prag	-	-	-	-
Das	-	der	PDS	PRO.Dem.Subst.-.Acc.Sg.Neut	no	direct.speech.2|reported.thought.3.nonfact.prag	-	-	-	-
gedacht	-	denken	VVPP	VPP.Full.Psp	no	direct.speech.2|reported.thought.3.nonfact.prag	-	-	intexpr.3	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.2|reported.thought.3.nonfact.prag	-	-	-	-
Der	-	der	ART	ART.Def.Nom.Sg.Masc	yes	direct.speech.2	-	-	-	-
Wirker	-	Wirker	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	direct.speech.2	-	-	-	-
wahrlich	-	wahrlich	ADV	ADV	no	direct.speech.2	-	-	-	-
kein	-	kein	PIAT	PRO.Indef.Attr.-.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
Narr	-	Narr	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
;	-	--	$.	SYM.Pun.Sent	no	direct.speech.2	-	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	direct.speech.2	-	-	-	-
können	-	können	VMFIN	VFIN.Mod.1.Pl.Pres.Ind	no	direct.speech.2	-	-	-	-
bei	-	bei	APPR	APPR.Dat	no	direct.speech.2	-	-	-	-
ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	direct.speech.2	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.speech.2	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
Schule	-	Schule	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
gehen	-	gehen	VVINF	VINF.Full.-	no	direct.speech.2	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.2	-	-	-	-
“	-	“	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.2	-	-	-	-
Mit	-	mit	APPR	APPR.Dat	yes	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Verschönerung	-	Verschönerung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Verbesserung	-	Verbesserung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
seiner	-	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Fem	no	-	-	-	-	-
Ökonomie	-	Ökonomie	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
stieg	-	steigen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
auch	-	auch	ADV	ADV	no	-	-	-	-	-
Karl's	-	Karl'	VVFIN	N.Name.Gen.Sg.*	no	-	-	-	-	-
Ansehen	-	ansehen	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Dorfe	-	Dorfe	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	yes	-	-	speaker.17	-	-
näherte	-	nähern	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.*	no	-	-	-	-	-
vertrauensvoll	-	vertrauensvoll	ADJD	ADJD.Pos	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
bat	-	bitten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.17	-	-	-	-
um	-	um	APPR	APPR.Acc	no	reported.speech.17	-	-	-	-
seinen	-	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	reported.speech.17	-	-	-	-
Rath	-	Rath	NE	N.Name.Dat.Sg.Masc	no	reported.speech.17	-	-	intexpr.17	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
wobei	-	wobei	PWAV	PROADV.Inter	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
höchst	-	höchst	ADJD	ADV	no	-	-	-	-	-
gefällig	-	gefällig	ADJD	ADJD.Pos	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
anspruchslos	-	anspruchslos	ADJD	ADJD.Pos	no	-	-	-	-	-
zeigte	-	zeigen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Durch	-	durch	APPR	APPR.Acc	yes	-	-	-	-	-
ihn	-	ihn	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	-	-	-	-	-
lernten	-	lernen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
seine	-	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Pl.Masc	no	-	-	-	-	-
Nachbarn	-	Nachbar	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
viel	-	viel	ADV	PRO.Indef.Attr.-.*.*.*	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Niemand	-	Niemand	PIS	PRO.Indef.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
wagte	-	wagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
mehr	-	mehr	ADV	ADV	no	-	-	-	-	-
einen	-	ein	ART	ART.Indef.Acc.Sg.Masc	no	-	-	-	-	-
Spott	-	Spott	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
sondern	-	sondern	KON	CONJ.Coord.-	no	-	frame.6	-	-	-
ein	-	ein	ART	ART.Indef.Nom.Sg.Masc	no	-	frame.6	-	-	-
Jeder	-	jeder	PIS	PRO.Indef.Subst.-.Nom.Sg.Masc	no	-	frame.6	speaker.6	-	-
dachte	-	denken	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.6	-	intexpr.6	-
bei	-	bei	APPR	APPR.Dat	no	-	frame.6	-	-	-
sich	-	sich	PRF	PRO.Refl.Subst.3.Dat.Sg.*	no	-	frame.6	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.6	-	-	-
wenn	-	wenn	KOUS	CONJ.SubFin.-	no	-	frame.6	-	-	-
ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	frame.6	-	-	-
ja	-	ja	ADV	ADV	no	-	frame.6	-	-	-
bei	-	bei	APPR	APPR.Dat	no	-	frame.6	-	-	-
Karl's	-	Karl'	NE	N.Name.Gen.Sg.*	no	-	frame.6	-	-	-
Thätigkeit	-	Thätigkeit	NN	N.Reg.Dat.Sg.Fem	no	-	frame.6	-	-	-
etwas	-	etwas	ADV	ADV	no	-	frame.6	-	-	-
auffiel	-	auffallen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.6	-	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.6	-	-	-
„Wer	-	„wer	NE	N.Reg.Acc.Sg.Masc	yes	direct.thought.6	frame.18	speaker.18	-	-
weiß	-	weiß	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.thought.6	frame.18	-	intexpr.18	-
,	-	--	$,	SYM.Pun.Comma	no	direct.thought.6	frame.18	-	-	-
was	-	was	PRELS	PRO.Inter.Subst.-.Acc.Sg.Neut	no	direct.thought.6|indirect.thought.18.border=state.prag	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	direct.thought.6|indirect.thought.18.border=state.prag	-	-	-	-
vorhat	-	vorhat	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.thought.6|indirect.thought.18.border=state.prag	-	-	-	-
;	-	--	$.	SYM.Pun.Sent	no	direct.thought.6	-	-	-	-
man	-	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	direct.thought.6|reported.thought.8.nonfact	-	speaker.8	-	-
darf	-	dürfen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	no	direct.thought.6|reported.thought.8.nonfact	-	-	-	-
ihn	-	ihn	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	direct.thought.6|reported.thought.8.nonfact	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.thought.6|reported.thought.8.nonfact	-	-	-	-
nach	-	nach	APPR	APPR.Dat	no	direct.thought.6|reported.thought.8.nonfact	-	-	-	-
gewöhnlichem	-	gewöhnlich	ADJA	ADJA.Pos.Dat.Sg.Neut	no	direct.thought.6|reported.thought.8.nonfact	-	-	-	-
Bauerverstande	-	Bauerverstand	NN	N.Reg.Dat.Sg.Neut	no	direct.thought.6|reported.thought.8.nonfact	-	-	-	-
beurtheilen	-	beurtheilen	VVFIN	VINF.Full.zu	no	direct.thought.6|reported.thought.8.nonfact	-	-	intexpr.8	-
!	-	--	$.	SYM.Pun.Sent	no	direct.thought.6|reported.thought.8.nonfact	-	-	-	-
“	-	“	ADJA	CARD	no	direct.thought.6	-	-	-	-
Fünf	-	fünf	NN	CARD	yes	-	-	-	-	-
Jahre	-	Jahr	NN	N.Reg.Acc.Pl.Neut	no	-	-	-	-	-
hatte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
Karl	-	Karl	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
seinem	-	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Neut	no	-	-	-	-	-
Gebirgsgute	-	Gebirgsgute	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
gewirthschaftet	-	gewirtchaften	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Der	-	der	ART	ART.Def.Nom.Sg.Masc	yes	-	-	-	-	-
Name	-	Name	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
„Polengut“	-	„Polengut“	NN	N.Name.Nom.Sg.*	no	-	-	-	-	-
haftete	-	haften	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
zwar	-	zwar	ADV	ADV	no	-	-	-	-	-
noch	-	noch	ADV	ADV	no	-	-	-	-	-
auf	-	auf	APPR	APPR.Auf	no	-	-	-	-	-
demselben	-	derselbe	PDS	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
aber	-	aber	KON	CONJ.Coord.Aber	no	-	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
war	-	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
in	-	in	APPR	APPR.In	no	-	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
kurzen	-	kurz	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Zeit	-	Zeit	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
von	-	von	APPR	APPR.Dat	no	-	-	-	-	-
innen	-	innen	ADJD	ADV	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
außen	-	außen	ADV	ADV	no	-	-	-	-	-
ganz	-	ganz	ADV	ADV	no	-	-	-	-	-
umgewandelt	-	umwandeln	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Jn	-	Jn	NE	N.Reg.Nom.Sg.Neut	yes	-	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Wohn=	-	Wohn=	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Wirthschaftsräumen	-	Wirthschaftsraum	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Masc	no	-	-	-	-	-
Hofe	-	Hof	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Garten	-	Garten	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
herrschte	-	herrschen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
eine	-	ein	ART	ART.Indef.Nom.Sg.Fem	no	-	-	-	-	-
Ordnung	-	Ordnung	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Sauberkeit	-	Sauberkeit	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
welche	-	welcher	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	-	-	-	-	-
fast	-	fast	ADV	ADV	no	-	-	-	-	-
an	-	an	APPR	APPR.An	no	-	-	-	-	-
städtische	-	städtisch	ADJA	ADJA.Pos.Acc.Pl.Fem	no	-	-	-	-	-
Einrichtungen	-	Einrichtung	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
erinnerte	-	erinnern	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
die	-	der	ART	ART.Def.Nom.Pl.Neut	no	-	-	-	-	-
Grundstücke	-	Grundstück	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
waren	-	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.*	no	-	-	-	-	-
Werthe	-	Werthe	NN	N.Reg.Dat.Sg.*	no	-	-	-	-	-
um	-	um	APPR	APPR.Acc	no	-	-	-	-	-
das	-	der	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
Doppelte	-	Doppelte	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
gestiegen	-	steigen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Dieselben	-	dieselb	PDAT	PRO.Dem.Attr.-.Nom.Pl.Masc	no	-	-	-	-	-
Dienstboten	-	Dienstbot	NN	N.Reg.Nom.Pl.Masc	no	-	-	speaker.9	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
welchen	-	welcher	PRELS	PRO.Rel.Subst.-.Dat.Pl.*	no	-	-	-	-	-
Wirker	-	Wirker	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
im	-	in	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Gebirge	-	Gebirge	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
den	-	der	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
Anfang	-	Anfang	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
gemacht	-	machen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
hatte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
standen	-	stehen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
ihm	-	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	-	-	-	-
neben	-	neben	APPR	APPR.Nom	no	-	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Neulingen	-	Neulingen	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
immer	-	immer	ADV	ADV	no	-	-	-	-	-
noch	-	noch	ADV	ADV	no	-	-	-	-	-
treu	-	treu	ADJD	ADJD.Pos	no	-	-	-	-	-
zur	-	zu	APPRART	APPRART.Dat.Sg.Fem	no	-	-	-	-	-
Seite	-	Seite	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
ohne	-	ohne	KOUI	CONJ.SubInf.-	no	reported.thought.9.nonfact	-	-	-	-
an	-	an	APPR	APPR.An	no	reported.thought.9.nonfact	-	-	-	-
einen	-	ein	ART	ART.Indef.Acc.Sg.Masc	no	reported.thought.9.nonfact	-	-	-	-
Wegzug	-	Wegzug	NN	N.Reg.Acc.Sg.Masc	no	reported.thought.9.nonfact	-	-	-	-
oder	-	oder	KON	CONJ.Coord.-	no	reported.thought.9.nonfact	-	-	-	-
an	-	an	APPR	APPR.An	no	reported.thought.9.nonfact	-	-	-	-
eine	-	ein	ART	ART.Indef.Acc.Sg.Fem	no	reported.thought.9.nonfact	-	-	-	-
Verbesserung	-	Verbesserung	NN	N.Reg.Acc.Sg.Fem	no	reported.thought.9.nonfact	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	reported.thought.9.nonfact	-	-	-	-
denken	-	denken	VVINF	VINF.Full.-	no	reported.thought.9.nonfact	-	-	intexpr.9	-
,	-	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
denn	-	denn	KON	CONJ.Coord.Denn	no	-	frame.10	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	frame.10	speaker.10	-	-
meinten	-	meinen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	frame.10	-	intexpr.10	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.10	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	indirect.speech.10	-	-	-	-
sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	indirect.speech.10	-	-	-	-
es	-	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	no	indirect.speech.10	-	-	-	-
nirgends	-	nirgends	ADV	ADV	no	indirect.speech.10	-	-	-	-
besser	-	gut	ADJD	ADJD.Comp	no	indirect.speech.10	-	-	-	-
bekommen	-	bekommen	VVINF	VINF.Full.-	no	indirect.speech.10	-	-	-	-
könnten	-	können	VMFIN	VFIN.Mod.3.Pl.Past.Subj	no	indirect.speech.10	-	-	-	-
als	-	als	KOKOM	CONJ.Comp.-	no	indirect.speech.10	-	-	-	-
bei	-	bei	APPR	APPR.Dat	no	indirect.speech.10	-	-	-	-
ihrem	-	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	no	indirect.speech.10	-	-	-	-
Herrn	-	Herr	NN	N.Reg.Dat.Sg.Masc	no	indirect.speech.10	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	indirect.speech.10	-	-	-	-
Dieser	-	dieser	PDS	PRO.Dem.Subst.-.Nom.Sg.Masc	yes	-	-	-	-	-
war	-	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
mit	-	mit	APPR	APPR.Dat	no	-	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Erfolgen	-	Erfolg	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
seines	-	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Neut	no	-	-	-	-	-
Sputens	-	Sputen	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
sehr	-	sehr	ADV	ADV	no	-	-	-	-	-
zufrieden	-	zufrieden	ADJD	ADJD.Pos	no	-	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	-	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	reported.speech thought.11	-	speaker.11	-	-
dankte	-	danken	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech thought.11	-	-	intexpr.11	-
mit	-	mit	APPR	APPR.Dat	no	reported.speech thought.11	-	-	-	-
den	-	der	ART	ART.Def.Dat.Pl.*	no	reported.speech thought.11	-	-	-	-
Seinen	-	sein	PPOSAT	PRO.Poss.Subst.-.Dat.Pl.*	no	reported.speech thought.11	-	-	-	-
Gott	-	Gott	NN	N.Reg.Acc.Sg.Masc	no	reported.speech thought.11	-	-	-	-
täglich	-	täglich	ADJD	ADJD.Pos	no	reported.speech thought.11	-	-	-	-
für	-	für	APPR	APPR.Acc	no	reported.speech thought.11	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	reported.speech thought.11	-	-	-	-
gütige	-	gütig	ADJA	ADJA.Pos.Acc.Sg.Fem	no	reported.speech thought.11	-	-	-	-
Führung	-	Führung	NN	N.Reg.Acc.Sg.Fem	no	reported.speech thought.11	-	-	-	-
